Timestep,0
0,67.87622194188489
0,67.87622194188489
0,67.87622194188489
0,67.87622194188489
0,67.87622194188489
1,48.42085638455384
1,48.42085638455384
1,48.42085638455384
1,48.42085638455384
1,48.42085638455384
2,48.422157168541716
2,48.422157168541716
2,48.422157168541716
2,48.422157168541716
2,48.422157168541716
3,36.104054642115585
3,36.104054642115585
3,36.104054642115585
3,36.104054642115585
3,36.104054642115585
4,16.490305837731114
4,16.490305837731114
4,16.490305837731114
4,16.490305837731114
4,16.490305837731114
5,16.524314834274165
5,16.524314834274165
5,16.524314834274165
5,16.524314834274165
5,16.524314834274165
6,20.00075007290677
6,20.00075007290677
6,20.00075007290677
6,20.00075007290677
6,20.00075007290677
7,36.0471105485198
7,36.0471105485198
7,36.0471105485198
7,36.0471105485198
7,36.0471105485198
8,52.08689412386015
8,52.08689412386015
8,52.08689412386015
8,52.08689412386015
8,52.08689412386015
9,67.9768434551082
9,67.9768434551082
9,67.9768434551082
9,67.9768434551082
9,67.9768434551082
10,67.96922593835777
10,67.96922593835777
10,67.96922593835777
10,67.96922593835777
10,67.96922593835777
11,71.55703555583541
11,71.55703555583541
11,71.55703555583541
11,71.55703555583541
11,71.55703555583541
12,55.67391600984259
12,55.67391600984259
12,55.67391600984259
12,55.67391600984259
12,55.67391600984259
13,55.68239800506175
13,55.68239800506175
13,55.68239800506175
13,55.68239800506175
13,55.68239800506175
14,55.69768505074393
14,55.69768505074393
14,55.69768505074393
14,55.69768505074393
14,55.69768505074393
15,55.71076527415661
15,55.71076527415661
15,55.71076527415661
15,55.71076527415661
15,55.71076527415661
16,55.664371051221586
16,55.664371051221586
16,55.664371051221586
16,55.664371051221586
16,55.664371051221586
17,55.63890716628589
17,55.63890716628589
17,55.63890716628589
17,55.63890716628589
17,55.63890716628589
18,55.62294419739245
18,55.62294419739245
18,55.62294419739245
18,55.62294419739245
18,55.62294419739245
19,55.603573518679276
19,55.603573518679276
19,55.603573518679276
19,55.603573518679276
19,55.603573518679276
20,55.59773119497983
20,55.59773119497983
20,55.59773119497983
20,55.59773119497983
20,55.59773119497983
21,55.5672477155728
21,55.5672477155728
21,55.5672477155728
21,55.5672477155728
21,55.5672477155728
22,59.177440957194506
22,59.177440957194506
22,59.177440957194506
22,59.177440957194506
22,59.177440957194506
23,59.18282249659514
23,59.18282249659514
23,59.18282249659514
23,59.18282249659514
23,59.18282249659514
24,55.556776436138065
24,55.556776436138065
24,55.556776436138065
24,55.556776436138065
24,55.556776436138065
25,55.57505270926932
25,55.57505270926932
25,55.57505270926932
25,55.57505270926932
25,55.57505270926932
26,55.5938423526171
26,55.5938423526171
26,55.5938423526171
26,55.5938423526171
26,55.5938423526171
27,55.615264928762414
27,55.615264928762414
27,55.615264928762414
27,55.615264928762414
27,55.615264928762414
28,55.6095747075564
28,55.6095747075564
28,55.6095747075564
28,55.6095747075564
28,55.6095747075564
29,55.62925230263338
29,55.62925230263338
29,55.62925230263338
29,55.62925230263338
29,55.62925230263338
30,55.619880654645684
30,55.619880654645684
30,55.619880654645684
30,55.619880654645684
30,55.619880654645684
31,55.5851779575362
31,55.5851779575362
31,55.5851779575362
31,55.5851779575362
31,55.5851779575362
32,39.637985823141435
32,39.637985823141435
32,39.637985823141435
32,39.637985823141435
32,39.637985823141435
33,55.60000815659722
33,55.60000815659722
33,55.60000815659722
33,55.60000815659722
33,55.60000815659722
34,55.67564022637115
34,55.67564022637115
34,55.67564022637115
34,55.67564022637115
34,55.67564022637115
35,55.67013007321596
35,55.67013007321596
35,55.67013007321596
35,55.67013007321596
35,55.67013007321596
36,55.68179178996834
36,55.68179178996834
36,55.68179178996834
36,55.68179178996834
36,55.68179178996834
37,55.62659990259061
37,55.62659990259061
37,55.62659990259061
37,55.62659990259061
37,55.62659990259061
38,55.64365160632728
38,55.64365160632728
38,55.64365160632728
38,55.64365160632728
38,55.64365160632728
39,52.022454259063544
39,52.022454259063544
39,52.022454259063544
39,52.022454259063544
39,52.022454259063544
40,51.980776970903094
40,51.980776970903094
40,51.980776970903094
40,51.980776970903094
40,51.980776970903094
41,51.961626915542766
41,51.961626915542766
41,51.961626915542766
41,51.961626915542766
41,51.961626915542766
42,51.96672780067458
42,51.96672780067458
42,51.96672780067458
42,51.96672780067458
42,51.96672780067458
43,55.55315570555952
43,55.55315570555952
43,55.55315570555952
43,55.55315570555952
43,55.55315570555952
44,55.58077446250608
44,55.58077446250608
44,55.58077446250608
44,55.58077446250608
44,55.58077446250608
45,51.952854120328155
45,51.952854120328155
45,51.952854120328155
45,51.952854120328155
45,51.952854120328155
46,51.97110840557633
46,51.97110840557633
46,51.97110840557633
46,51.97110840557633
46,51.97110840557633
47,51.971584847140925
47,51.971584847140925
47,51.971584847140925
47,51.971584847140925
47,51.971584847140925
48,52.03648707618091
48,52.03648707618091
48,52.03648707618091
48,52.03648707618091
48,52.03648707618091
49,52.009821433890295
49,52.009821433890295
49,52.009821433890295
49,52.009821433890295
49,52.009821433890295
50,36.06534986347211
50,36.06534986347211
50,36.06534986347211
50,36.06534986347211
